,18,19,20,21,22,23,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
10,1.9668671998762823,2.2020903653226096,2.842461308457239,1.7787299445770444,1.0159115790002662,0.67972771055511,0.9646642324204658,1.4395410503918462,0.9049984836345976,0.9686240735788174,1.5979114129140106,3.4698126174498043,4.229715265742719,3.3729512153882633,3.5611090227522495,3.46970076064956,3.6907041191771013,2.8353037726259593,2.616697202281347,2.0740213121155757,1.6036538255702812,1.7470650794239468,1.5607694115301847,1.6603215231885131
20,1.8473030808471549,1.9013489216889319,2.654417693668464,2.1265708646990387,1.067443488986372,0.6000932942525852,0.5699388590811988,0.8625176167477153,0.8869627749181505,1.8082416963406145,1.960595654481462,0.36226078876275075,1.0483297113935393,0.503572436703438,0.3237989830010057,0.33837893594026663,0.8855562881738321,1.1831701846819591,1.5642318590161615,1.8463939098951165,1.1173462838736798,1.3954370922767898,1.4185347299616191,1.9445643040087803
