,18,19,20,21,22,23,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2,1.0543683562333848,1.8944751463720317,1.9434473191977057,1.1817383159568013,0.955577379877516,1.3919779685876987,1.4720183051264661,1.1859081815163253,1.126012400560624,1.0823203486975312,0.9665614005230238,0.5021421155023688,0.3550233056462024,0.533139211808894,0.6143350388300651,0.5730620475875166,0.7086544622149992,0.9033974106723442,1.4572338931887319,1.2380485571549082,1.72426150339321,2.009511334801814,1.9374239447243822,2.0905565711971144
10,1.6045875565334762,2.7374959928283125,2.8700242510004617,2.284429927579132,1.5299956255411813,1.477535066431081,1.8384295063563765,1.0098727690123896,0.49640395201307197,1.6629021538443503,2.4564645999777555,2.1983528894729574,0.39026739900470675,0.6255364669615682,0.562441332424634,0.6018147620006397,0.7329468519456495,0.9138593117008259,1.820729237654503,1.8098241469619394,2.712151491285449,2.8422840001145895,2.922215804115258,2.8482242420794806
20,1.7613148314258356,2.9320412030613006,2.8373982686008827,2.5755206881708093,1.6121719546729603,0.8208823271651828,1.330794637305327,0.6453647236926261,0.39821071722759427,1.4383649808817527,2.5376072309874727,3.226376416501638,0.6419546058408528,0.5265891449339053,0.3573498726608378,0.49198501500317005,0.5192472705958208,0.7135824871635703,1.2968747527412114,1.5841893268438099,2.5481501882866264,2.7562203956670532,2.6624491562246577,2.5142460516392107
