,basetime,time,u,v,w,vh,dir,uu,vv,ww,uv,uw,vw,tke,ti,tih
2017-05-14 00:02:30,1494720000,150,-1.0598409175872803,1.1496378183364868,-0.06385525315999985,1.574296236038208,137.3273162841797,0.0422586165368557,0.057113222777843475,0.026787398383021355,-0.0160390455275774,0.008704249747097492,-0.007597230840474367,0.06307961884886026,0.13103999083104972,0.11639594011787423
2017-05-14 00:07:30,1494720000,450,-1.2330251932144165,1.116066813468933,-0.05942735821008682,1.679659128189087,132.14967346191406,0.0665331482887268,0.05974661558866501,0.04021097347140312,-0.008395195007324219,0.009993964806199074,-0.013556131161749363,0.08324536867439747,0.14155808449499585,0.12336262421269036
2017-05-14 00:12:30,1494720000,750,-1.5000816583633423,1.129730224609375,0.003554088994860649,1.8861445188522339,126.9838638305664,0.09352362900972366,0.036398995667696,0.022645743563771248,-0.029743894934654236,-0.01179380714893341,0.0015940070152282715,0.07628418412059546,0.12008720144751603,0.11081732022404533
2017-05-14 00:17:30,1494720000,1050,-1.5058536529541016,0.9974938035011292,0.020572444424033165,1.8107506036758423,123.52091979980469,0.027002012357115746,0.016460265964269638,0.005836300551891327,-0.004798266105353832,-0.0025747762992978096,-0.0015093348920345306,0.024649289436638355,0.0709654914583854,0.06663684484127953
2017-05-14 00:22:30,1494720000,1350,-0.9817255139350891,0.7952088713645935,0.0037742292042821646,1.2813215255737305,129.00787353515625,0.12848208844661713,0.03755832836031914,0.02090955153107643,-0.02993372641503811,-0.007782515604048967,-0.0035996364895254374,0.09347498416900635,0.19758972268948702,0.18621321533962587
2017-05-14 00:27:30,1494720000,1650,-0.9072409868240356,1.038148283958435,-0.08099484443664551,1.390838623046875,138.8496856689453,0.02286808006465435,0.04979414865374565,0.022430358454585075,-0.001625110860913992,-0.0012945644557476044,-0.008840101771056652,0.04754629358649254,0.12891160524303494,0.11288108351971977
2017-05-14 00:32:30,1494720000,1950,-0.8975224494934082,1.0984184741973877,-0.003407815471291542,1.4409213066101074,140.74758911132812,0.04739679396152496,0.11351419985294342,0.019635306671261787,-0.01179001946002245,0.0032642364967614412,-0.005507417023181915,0.09027315024286509,0.17294615323249538,0.16327162740122564
2017-05-14 00:37:30,1494720000,2250,-1.4149154424667358,1.0264101028442383,0.06565410643815994,1.7661064863204956,125.95793914794922,0.052030693739652634,0.058775752782821655,0.03049672767519951,0.007358084432780743,-0.0022759290877729654,-0.014536874368786812,0.0706515870988369,0.12407029849355232,0.10994626999003271
2017-05-14 00:42:30,1494720000,2550,-1.6500681638717651,1.1275423765182495,-0.10664201527833939,2.0055291652679443,124.34600067138672,0.028599070385098457,0.030188458040356636,0.021464115008711815,-0.0027373922057449818,0.0004567604628391564,-0.008942458778619766,0.040125821717083454,0.08172232652870905,0.07004445656200768
2017-05-14 00:47:30,1494720000,2850,-1.2422599792480469,1.0207890272140503,-0.09194757789373398,1.618923544883728,129.4105987548828,0.06226414814591408,0.03790723532438278,0.021943198516964912,-0.013758987188339233,0.009579339995980263,-0.010191262699663639,0.061057290993630886,0.12527528637133492,0.11364817004171715
2017-05-14 00:52:30,1494720000,3150,-1.0616544485092163,0.9177347421646118,-0.08234325051307678,1.416002869606018,130.8413848876953,0.04260096698999405,0.03938339278101921,0.02261969819664955,-0.004620212595909834,0.004399662837386131,-0.009368550963699818,0.052302028983831406,0.13283304952546937,0.117799576655409
2017-05-14 00:57:30,1494720000,3450,-0.9487873315811157,0.7643064856529236,-0.11216536164283752,1.2302995920181274,128.85357666015625,0.038188014179468155,0.03768603131175041,0.01825702004134655,-0.007945532910525799,-0.005881857126951218,-0.008718003518879414,0.04706553276628256,0.1447782245883205,0.13053173411177554
2017-05-14 01:02:30,1494720000,3750,-0.9752776026725769,0.741080641746521,-0.060109373182058334,1.2339136600494385,127.22998046875,0.023495452478528023,0.01907261833548546,0.008176732808351517,0.0014265733771026134,-0.00046634324826300144,-0.004731351044028997,0.0253724018111825,0.1060508422577756,0.09724843403154758
2017-05-14 01:07:30,1494720000,4050,-1.133873701095581,0.8625350594520569,-0.06037486717104912,1.435038447380066,127.26016235351562,0.038630399852991104,0.02443467080593109,0.01667524315416813,-0.0001301025622524321,-0.004595863167196512,-0.006831642705947161,0.03987015690654516,0.11433510539967562,0.10177115545224426
2017-05-14 01:12:30,1494720000,4350,-1.011471152305603,0.8414480090141296,-0.03350430727005005,1.3243985176086426,129.7572479248047,0.02173645980656147,0.024389730766415596,0.014406576752662659,-0.00040501184412278235,-0.0014483314007520676,-0.0015769259771332145,0.030266383662819862,0.10792739899191421,0.09424341280197156
2017-05-14 01:17:30,1494720000,4650,-1.1037880182266235,0.7729112505912781,-0.03117816336452961,1.3546239137649536,125.00106048583984,0.024148324504494667,0.01801443099975586,0.011968904174864292,-0.001272842288017273,-0.0018234314629808068,-0.0017821943620219827,0.02706582983955741,0.09966026034104401,0.08797860271728325
2017-05-14 01:22:30,1494720000,4950,-0.7945377230644226,0.7302268147468567,-0.07194195687770844,1.1043875217437744,132.5848388671875,0.07442019879817963,0.0200496818870306,0.010293588973581791,0.010833276435732841,-0.008795415982604027,-0.00020868390856776386,0.05238173482939601,0.17278562727097563,0.16444183719462835
2017-05-14 01:27:30,1494720000,5250,-0.5493316054344177,0.3578432500362396,0.05546140670776367,0.7057241797447205,123.08085632324219,0.016206897795200348,0.09026739001274109,0.006924659013748169,-0.005373730789870024,-0.001643907162360847,-0.011317838914692402,0.0566994734108448,0.2954973671127831,0.28735578722769617
2017-05-14 01:32:30,1494720000,5550,-0.10463669151067734,-0.01739937625825405,0.021310923621058464,0.18043872714042664,80.55902862548828,0.017802515998482704,0.011936957947909832,0.006348259747028351,0.0029011350125074387,0.0025959101039916277,0.00025230832397937775,0.018043866846710443,1.0137244187321042,0.938640619424531
2017-05-14 01:37:30,1494720000,5850,-0.08166582137346268,-0.09193798154592514,0.0015878832200542092,0.24427416920661926,41.61375045776367,0.0388009250164032,0.019906513392925262,0.004114036448299885,-0.016781752929091454,0.003496690420433879,-0.003789308248087764,0.03141073742881417,1.176668342557085,1.137582163779349
2017-05-14 01:42:30,1494720000,6150,-0.7179332971572876,0.30980709195137024,0.015536862425506115,0.7901608943939209,113.34146881103516,0.0259671900421381,0.021210258826613426,0.001955850748345256,-0.015593703836202621,-0.0012982847401872277,0.00022423212067224085,0.02456664980854839,0.16363486071409292,0.16037652845158737
