,basetime,time,u,v,w,vh,dir,uu,vv,ww,uv,uw,vw,tke,ti,tih
2017-06-14 00:02:30,1497398400,150,-0.9440081119537354,0.24048449099063873,-0.1874028891324997,1.047180414199829,104.2920150756836,0.061552952975034714,0.16109684109687805,0.0344613678753376,-0.011697817593812943,0.008046193048357964,-0.017529530450701714,0.12855558097362518,0.29510689112935773,0.2796540106971345
2017-06-14 00:07:30,1497398400,450,-0.8015651702880859,0.3408488631248474,-0.1617175191640854,0.9515724778175354,113.03661346435547,0.11611799150705338,0.12947306036949158,0.05219003185629845,0.02524767629802227,0.033544450998306274,-0.005250166170299053,0.1488905418664217,0.3556297862509512,0.3284845804376509
2017-06-14 00:12:30,1497398400,750,-0.6100718975067139,0.21676859259605408,-0.09823372960090637,0.735617995262146,109.56096649169922,0.06980253010988235,0.14132481813430786,0.03580242022871971,-0.02713051438331604,0.012027416378259659,-0.015809379518032074,0.12346488423645496,0.43811229090155235,0.4097445983503233
2017-06-14 00:17:30,1497398400,1050,-0.5772910118103027,0.0784687027335167,-0.09830104559659958,0.6259863376617432,97.74053192138672,0.07260331511497498,0.04623991996049881,0.016436731442809105,0.015287477523088455,0.013329711742699146,0.0017458503134548664,0.06763998325914145,0.3594101250312266,0.3416303544534732
2017-06-14 00:22:30,1497398400,1350,-0.687617301940918,0.3447677493095398,-0.08728090673685074,0.8343051671981812,116.62895202636719,0.06674859672784805,0.14360187947750092,0.03232836350798607,-0.010610810481011868,0.016866957768797874,-0.032257117331027985,0.12133941985666752,0.3673948597974917,0.3442443439815961
2017-06-14 00:27:30,1497398400,1650,-0.5000687837600708,0.27907443046569824,-0.09648793190717697,0.6301844716072083,119.16466522216797,0.03512582927942276,0.06051570549607277,0.016277175396680832,0.01678217574954033,0.0029347301460802555,0.0010917761828750372,0.05595935508608818,0.33258870794645273,0.3117869583331353
2017-06-14 00:32:30,1497398400,1950,-0.6963541507720947,-0.2243461161851883,-0.21189391613006592,0.7635336518287659,72.14248657226562,0.051004838198423386,0.04078846052289009,0.014201060868799686,-0.0032070083543658257,0.012999295257031918,0.004375877324491739,0.05299717979505658,0.24678263746841353,0.23909498411823296
2017-06-14 00:37:30,1497398400,2250,-0.39228692650794983,-0.0003762653796002269,-0.08966314047574997,0.4752143323421478,89.9450454711914,0.04035153612494469,0.06702417135238647,0.0127463573589921,-0.004583504982292652,0.012701118364930153,0.0005382800591178238,0.06006103241816163,0.4972661712450592,0.4822679012140269
2017-06-14 00:42:30,1497398400,2550,-0.6953182220458984,0.07520134001970291,-0.13771268725395203,0.7378896474838257,96.17276763916016,0.03065336123108864,0.053390245884656906,0.012207555584609509,-0.0038657537661492825,0.007320131175220013,-0.004035864025354385,0.048125581350177526,0.2512887977584656,0.23932210708410676
2017-06-14 00:47:30,1497398400,2850,-0.4344578683376312,0.11739164590835571,-0.07290337979793549,0.48386019468307495,105.12039184570312,0.0399896539747715,0.03206224367022514,0.009142869152128696,-0.0018304151017218828,0.0062301019206643105,-0.0008308439864777029,0.04059738339856267,0.36085195824125216,0.34435995694917326
2017-06-14 00:52:30,1497398400,3150,-0.14288921654224396,0.1759963035583496,-0.001007597427815199,0.2609921991825104,140.92727661132812,0.013758286833763123,0.016672451049089432,0.006112065631896257,0.00041063560638576746,0.0018615260487422347,-0.0033798334188759327,0.018271401757374406,0.48684211481369505,0.4442707696859832
2017-06-14 00:57:30,1497398400,3450,-0.18405689299106598,0.15216746926307678,0.010175359435379505,0.2675972878932953,129.5819549560547,0.012520098127424717,0.016781799495220184,0.006273664068430662,-0.0008439145749434829,0.00015525103663094342,-0.0024326490238308907,0.01778778084553778,0.4555778038498748,0.41383613322888874
2017-06-14 01:02:30,1497398400,3750,-0.3904501795768738,0.5685446262359619,-0.042324863374233246,0.7364253997802734,145.52052307128906,0.09296035766601562,0.10163447260856628,0.02929936721920967,-0.022185122594237328,0.017253953963518143,-0.03069695644080639,0.11194709874689579,0.3953489538547789,0.3692674540998574
2017-06-14 01:07:30,1497398400,4050,-0.6165778636932373,0.7380968332290649,-0.06847000122070312,1.0460360050201416,140.12591552734375,0.19231745600700378,0.17262238264083862,0.08438258618116379,-0.025639448314905167,0.05461570620536804,-0.033623695373535156,0.2246612124145031,0.4013841684185754,0.3626516535339048
2017-06-14 01:12:30,1497398400,4350,-0.7891259789466858,0.7760553956031799,-0.07693906873464584,1.1737680435180664,134.52154541015625,0.21657444536685944,0.251639187335968,0.08971182256937027,-0.09233227372169495,0.051525093615055084,-0.060252074152231216,0.27896272763609886,0.388701151010002,0.3569411216246276
2017-06-14 01:17:30,1497398400,4650,-0.8548169136047363,0.7990120053291321,-0.13842932879924774,1.2716830968856812,133.06741333007812,0.32552388310432434,0.29654625058174133,0.11752406507730484,-0.08982584625482559,0.0878685712814331,-0.051712766289711,0.36979709938168526,0.4214007159140721,0.3891673214569827
2017-06-14 01:22:30,1497398400,4950,-0.5202489495277405,1.0322060585021973,-0.004328012932091951,1.3130697011947632,153.2511444091797,0.43328770995140076,0.24250495433807373,0.11036532372236252,0.033616360276937485,0.11433574557304382,-0.012987018562853336,0.3930789940059185,0.442864032788234,0.410605985218996
2017-06-14 01:27:30,1497398400,5250,-0.25048771500587463,0.45354941487312317,0.03266901522874832,0.6006157994270325,151.0888671875,0.11817042529582977,0.1206551045179367,0.04532145336270332,-0.014018288813531399,-0.0007889105472713709,-0.006338681094348431,0.1420734915882349,0.5928115573270535,0.5445617075186338
2017-06-14 01:32:30,1497398400,5550,-0.3642936050891876,0.354274183511734,-0.04371921345591545,0.6246318221092224,134.20114135742188,0.20367468893527985,0.09533491730690002,0.05053495615720749,-0.016499727964401245,0.03165470063686371,-0.008932063356041908,0.17477228119969368,0.6692590627823689,0.6212794394975842
2017-06-14 01:37:30,1497398400,5850,-0.822639524936676,0.5303874015808105,-0.16518540680408478,1.0366898775100708,122.81143188476562,0.17304383218288422,0.17436841130256653,0.042816393077373505,-0.07383614778518677,0.026185112074017525,-0.02771596796810627,0.19511431828141212,0.3633351966209767,0.34767112207562006
