,basetime,time,u,v,w,vh,dir,uu,vv,ww,uv,uw,vw,tke,ti,tih
2017-05-14 00:02:30,1494720000,150,0.3146372437477112,-0.20939496159553528,-0.038261957466602325,0.3972644507884979,303.6442565917969,0.01333019882440567,0.016488224267959595,0.0033554360270500183,-0.004456511698663235,-0.0010684322332963347,-0.0009638639749027789,0.01658692955970764,0.2768177527420037,0.2637864377593242
2017-05-14 00:07:30,1494720000,450,0.16557155549526215,-0.12347273528575897,-0.02220296673476696,0.21356230974197388,306.7132263183594,0.005835254676640034,0.006292126141488552,0.0014281414914876223,-0.0029953571502119303,-0.0007704811869189143,0.00017841497901827097,0.006777761154808104,0.32358984350817216,0.30783303348960606
2017-05-14 00:12:30,1494720000,750,0.14003556966781616,0.024558739736676216,0.007513747550547123,0.15457549691200256,260.05291748046875,0.0038038059137761593,0.004169320687651634,0.0022997341584414244,0.0005975536187179387,0.00021034872042946517,0.0004639166290871799,0.005136430379934609,0.4110200729472815,0.36260794978446226
2017-05-14 00:17:30,1494720000,1050,0.33442699909210205,0.24396085739135742,0.01833166554570198,0.42103204131126404,233.88966369628906,0.013470089063048363,0.025443686172366142,0.0011947666062042117,0.015765812247991562,0.001282556215301156,0.0016260080737993121,0.02005427092080936,0.2790485595745515,0.27513032476918103
2017-05-14 00:22:30,1494720000,1350,0.6614497303962708,0.3935653865337372,0.04391101375222206,0.7747520804405212,239.24717712402344,0.01875440590083599,0.012681502848863602,0.0048124161548912525,0.007525829132646322,0.000197892208234407,-0.0012138505699113011,0.018124162452295423,0.14258266478920237,0.13299686077578732
2017-05-14 00:27:30,1494720000,1650,0.5683550834655762,0.27073612809181213,0.029505083337426186,0.6378474831581116,244.52919006347656,0.023127958178520203,0.023494064807891846,0.006369976792484522,0.015624216757714748,-0.002583457622677088,-0.002956803422421217,0.026495999889448285,0.21088322681428073,0.19801992566960733
2017-05-14 00:32:30,1494720000,1950,0.44198858737945557,0.2869526147842407,0.029946666210889816,0.5460201501846313,237.0071258544922,0.01597335934638977,0.020733876153826714,0.009567096829414368,-0.0012752678012475371,0.0029221002478152514,-0.0024861078709363937,0.023137166164815426,0.23530151828078916,0.20990878888323616
2017-05-14 00:37:30,1494720000,2250,0.4346446096897125,0.6726880073547363,0.03828861936926842,0.8165086507797241,212.8677520751953,0.024038277566432953,0.02016196772456169,0.010041113942861557,-0.0021492212545126677,-0.0030086771585047245,-0.0007607045699842274,0.0271206796169281,0.1677011127733943,0.15155795611435527
2017-05-14 00:42:30,1494720000,2550,0.4167838394641876,0.7008547782897949,0.057428762316703796,0.841545581817627,210.73907470703125,0.04034705460071564,0.042130015790462494,0.021731281653046608,-0.004785286262631416,0.0029604893643409014,-0.012974890880286694,0.05210417602211237,0.22800061542474145,0.20334139471303803
2017-05-14 00:47:30,1494720000,2850,0.3198683261871338,0.7876511216163635,0.05232666805386543,0.888461172580719,202.10226440429688,0.06516080349683762,0.0722971111536026,0.035851385444402695,-0.008428506553173065,0.008673695847392082,-0.017922090366482735,0.08665465004742146,0.28219357945270734,0.25179216118187403
2017-05-14 00:52:30,1494720000,3150,0.3644576668739319,0.6234226822853088,0.07592400908470154,0.7511212229728699,210.31088256835938,0.04811177775263786,0.05528109148144722,0.026949157938361168,0.008690633811056614,-0.0008992596995085478,-0.011229310184717178,0.06517101358622313,0.2870605039705959,0.2570772582377742
2017-05-14 00:57:30,1494720000,3450,0.342367023229599,0.6569241285324097,0.032046325504779816,0.7751214504241943,207.5270233154297,0.06024230271577835,0.07216116040945053,0.024573149159550667,-0.001800048048608005,0.004874165169894695,-0.015394700691103935,0.07848830614238977,0.30850190880355577,0.2835933512953649
2017-05-14 01:02:30,1494720000,3750,0.21998804807662964,0.44081830978393555,0.04040833190083504,0.5477163791656494,206.52125549316406,0.07644973695278168,0.0520898811519146,0.016732117161154747,0.02506840042769909,0.0005162488669157028,-0.00473807705566287,0.07263586763292551,0.4451693170724105,0.4201545764964873
2017-05-14 01:07:30,1494720000,4050,0.12095103412866592,0.42983803153038025,0.0199283454567194,0.5000938773155212,195.7159423828125,0.06218664348125458,0.057535622268915176,0.01478244736790657,0.011593641713261604,0.0053947679698467255,-0.010952677577733994,0.06725235655903816,0.47372301424856006,0.4473786696602599
2017-05-14 01:12:30,1494720000,4350,0.19957374036312103,0.6102198958396912,0.0036427262239158154,0.6817155480384827,198.11044311523438,0.04873409867286682,0.05409923568367958,0.022657886147499084,-0.005199476610869169,0.004449793137609959,-0.014422543346881866,0.06274561025202274,0.31855623829415186,0.288372200849311
2017-05-14 01:17:30,1494720000,4650,0.2892361879348755,0.6981146335601807,0.01888333261013031,0.8292222619056702,202.50474548339844,0.11734046787023544,0.1327860951423645,0.03640218451619148,-0.008195988833904266,0.004614582750946283,-0.039910659193992615,0.1432643737643957,0.40884777842015185,0.3821140501456279
2017-05-14 01:22:30,1494720000,4950,0.31835997104644775,0.5776104927062988,0.039896681904792786,0.7047793865203857,208.8621063232422,0.06984049081802368,0.07816227525472641,0.033613454550504684,0.015111053362488747,0.0049904421903193,-0.01935546100139618,0.09080811031162739,0.3723792038566398,0.33677215310614633
2017-05-14 01:27:30,1494720000,5250,0.2446349710226059,0.44722631573677063,0.011798033490777016,0.544255793094635,208.6788787841797,0.050950925797224045,0.06578604876995087,0.02406720444560051,0.020940806716680527,-0.001420992542989552,-0.014688323251903057,0.07040208950638771,0.42487689057984207,0.38696870050023224
2017-05-14 01:32:30,1494720000,5550,0.197286918759346,0.4254891574382782,0.02181999944150448,0.5209736227989197,204.8757781982422,0.05225163698196411,0.06693895161151886,0.018754586577415466,0.0024231309071183205,-0.0038842069916427135,-0.00994890183210373,0.06897258758544922,0.4567180273321486,0.4249965340267264
2017-05-14 01:37:30,1494720000,5850,0.3099980354309082,0.48918232321739197,0.0445425771176815,0.6061713099479675,212.36270141601562,0.04056058079004288,0.04244586080312729,0.015355736017227173,0.01137877069413662,0.0005396304768510163,-0.009364500641822815,0.04918108880519867,0.31173988972117195,0.28722018273282596
2017-05-14 01:42:30,1494720000,6150,0.46443289518356323,0.7132418751716614,0.0402599573135376,0.8867721557617188,213.07046508789062,0.056069158017635345,0.10581668466329575,0.029226794838905334,-0.0038090574089437723,-0.003971040714532137,-0.012074536643922329,0.09555631875991821,0.2962142653358673,0.2729298420305993
2017-05-14 01:47:30,1494720000,6450,0.3771475553512573,0.6315659284591675,0.03972333297133446,0.7830759286880493,210.8440704345703,0.06895408034324646,0.0977136641740799,0.02957518957555294,0.0034719193354249,-0.003678632201626897,-0.023680904880166054,0.09812146704643965,0.34718342198631086,0.32042031573807755
2017-05-14 01:52:30,1494720000,6750,0.38677898049354553,0.6629089117050171,0.048015329986810684,0.7982785701751709,210.26173400878906,0.05611974373459816,0.084739550948143,0.027594778686761856,0.01053865160793066,-0.00403246283531189,-0.020606938749551773,0.08422703668475151,0.30814648266275096,0.28233027177929587
2017-05-14 01:57:30,1494720000,7050,0.34710776805877686,0.4998120963573456,0.05211131274700165,0.6406857967376709,214.77906799316406,0.042207732796669006,0.0528142936527729,0.018273312598466873,0.007150827441364527,-0.0016284853918477893,-0.013517826795578003,0.05664766952395439,0.3181883467731549,0.29246711748116366
